,hex_id,res,ndmi_diff,ndmi_diff_cat,im_2020,imn_2020,Grado_Marg,city,geometry,ndmi_diff_opossite
10228,8a498ed715affff,10,0.08842583797017081,10%_mins,121.76726600487022,0.9512002007157123,Bajo,Leon,"POLYGON ((-101.66844755140605 21.179742686130734, -101.66779424281886 21.180172255878706, -101.6678615725849 21.180914207003585, -101.66858221915776 21.1812265893766, -101.66923553223617 21.180797016245723, -101.66916819425049 21.180055064124783, -101.66844755140605 21.179742686130734))",0.7114586625333691
12899,8a498ed29b17fff,10,0.0885825800895691,10%_mins,120.4809994752188,0.9411523819360466,Medio,Leon,"POLYGON ((-101.64966669373099 21.125272180490658, -101.64901364196788 21.125701675512968, -101.64908082993105 21.126443518353028, -101.64980107787021 21.126755867171223, -101.6504541341271 21.126326368762417, -101.65038693795108 21.125584524921962, -101.64966669373099 21.125272180490658))",0.7113019204139708
4886,8a498ed74db7fff,10,0.0892863014997062,10%_mins,121.90488279048667,0.9522752392671773,Bajo,Leon,"POLYGON ((-101.65243231750425 21.132885870512204, -101.65177923000334 21.133315376649307, -101.65184643862723 21.134057234835893, -101.65256674296586 21.13436958788516, -101.65321983496015 21.133940078362052, -101.65315261812246 21.133198219175732, -101.65243231750425 21.132885870512204))",0.7105981990038337
16147,8a498ed2aa6ffff,10,0.0894330186358953,10%_mins,122.15939662628443,0.9542634153944994,Bajo,Leon,"POLYGON ((-101.61101518798266 21.126322433433288, -101.61036208773037 21.12675175167899, -101.61042904334647 21.127493562366578, -101.61114910742832 21.127806055821353, -101.61180221218765 21.127376734194826, -101.61173524835812 21.126634922494404, -101.61101518798266 21.126322433433288))",0.7104514818676446
9470,8a498ed2d50ffff,10,0.08948342448375264,10%_mins,122.25256561294167,0.9549912064983854,Bajo,Leon,"POLYGON ((-101.63529406247343 21.10407167631005, -101.63464110275805 21.104501109889952, -101.63470819300957 21.105242903995826, -101.63542825118681 21.105555265526192, -101.6360812153994 21.10512582855942, -101.63601411693757 21.10438403344919, -101.63529406247343 21.10407167631005))",0.7104010760197872
18400,8a49816d848ffff,10,0.08963090459505717,10%_mins,120.441686756662,0.9408452919138929,Medio,Leon,"POLYGON ((-101.67553745941015 21.112970522339264, -101.67488449957928 21.11340013781, -101.67495183694236 21.11414198223501, -101.67567214234732 21.11445421218105, -101.67632510666232 21.1140245933187, -101.67625776108825 21.113282747901973, -101.67553745941015 21.112970522339264))",0.7102535959084827
10522,8a498ed2d89ffff,10,0.08985178152720133,10%_mins,123.45162406442734,0.9643577974533336,Bajo,Leon,"POLYGON ((-101.64391655812359 21.099972346041543, -101.6432636289646 21.1004018197602, -101.6433307690117 21.101143614410535, -101.64405084642749 21.101455936343697, -101.64470378008046 21.101026459236447, -101.64463663182369 21.100284663584667, -101.64391655812359 21.099972346041543))",0.7100327189763386
6259,8a498ed44cc7fff,10,0.09041478633880616,10%_mins,126.39989163711562,0.9873885272036332,Muy bajo,Leon,"POLYGON ((-101.69439402355975 21.190986981172824, -101.69374068704387 21.191416667220324, -101.69380817912318 21.192158659590856, -101.69452901593917 21.192470966902018, -101.69518235693819 21.192041277469205, -101.6951148566381 21.191299284110585, -101.69439402355975 21.190986981172824))",0.7094697141647337
8970,8a498ed75207fff,10,0.09042211225477316,10%_mins,123.58435095905469,0.9653945833098712,Bajo,Leon,"POLYGON ((-101.68784311527587 21.164628332506044, -101.68718990584811 21.165057994013324, -101.68725734455074 21.165799936567257, -101.6879780008986 21.166112218603327, -101.68863121480987 21.165682553708624, -101.68856376788978 21.164940610165328, -101.68784311527587 21.164628332506044))",0.7094623882487667
18379,8a49816d84b7fff,10,0.09049794711763896,10%_mins,120.441686756662,0.9408452919138929,Medio,Leon,"POLYGON ((-101.67396221015369 21.110862385094244, -101.67330925929163 21.11129199378174, -101.67337658605645 21.11203383324341, -101.6740968718941 21.112346065009785, -101.67474982724065 21.111916452930668, -101.67468249226509 21.11117461247684, -101.67396221015369 21.110862385094244))",0.709386553385901
16172,8a498ed2aa2ffff,10,0.09054233375049774,10%_mins,122.15939662628443,0.9542634153944994,Bajo,Leon,"POLYGON ((-101.60806805894202 21.124330652047416, -101.60741496558725 21.12475995723197, -101.6074819024025 21.125501761929414, -101.6082019407857 21.12581426245607, -101.60885503864837 21.125384953890883, -101.60878809361994 21.12464314817972, -101.60806805894202 21.124330652047416))",0.7093421667530422
16545,8a498ed2a20ffff,10,0.09090096712112426,10%_mins,123.06085561748988,0.9613052669744758,Bajo,Leon,"POLYGON ((-101.6033785393746 21.13369949058255, -101.60272539302213 21.134128772393733, -101.60279230647625 21.13487058887098, -101.6035123744973 21.135183124552597, -101.60416552535992 21.134753839362535, -101.60409860369134 21.13401202186978, -101.6033785393746 21.13369949058255))",0.7089835333824156
10704,8a498ed281a7fff,10,0.09114935000737508,10%_mins,123.99653304702775,0.9686144443354219,Muy bajo,Leon,"POLYGON ((-101.61804817914015 21.112268774004924, -101.61739515839557 21.112698127229198, -101.61746214903641 21.11343992017452, -101.6181821686334 21.113752360905757, -101.61883519388164 21.11332300429802, -101.61876819502926 21.11258121034256, -101.61804817914015 21.112268774004924))",0.7087351504961648
